Date,ACGL,AEP,AMZN,ARLP,AUDC,AVBH,AXON,AZN,BANFP,BBH,BBSI,BCPC,BFIN,CALM,CASY,CHI,CHSCP,CHY,CLMB,CMCSA,CME,COKE,COST,CPB,CRVL,CRWS,CSCO,CSQ,CSX,CTAS,DGICA,DMLP,DOX,EBAY,EBMT,EFSI,ERIC,EVRG,EXC,FCAP,FLEX,FNWD,FORR,FRAF,FUND,HIFS,HON,HTLD,HWKN,IAC,IART,IBB,IDCC,IEF,IEP,IJT,ILMN,IMCV,IMKTA,INVA,JACK,JBSS,JKHY,JOUT,JSM,KMB,KVHI,LNT,MDLZ,MKTX,MLAB,MLCI,MNRO,MSEX,MTCH
2022-07-25,41.91560745239258,84.01470184326172,121.13999938964844,14.512677192687988,21.253568649291992,20.030000686645508,101.4000015258789,61.65745162963867,22.33457374572754,149.59051513671875,18.813617706298828,132.11795043945312,8.120384216308594,44.67439270019531,194.9482421875,8.440345764160156,23.983335494995117,8.61570930480957,30.172765731811523,38.25574493408203,176.99354553222656,47.452308654785156,506.0661315917969,43.33605194091797,52.439998626708984,5.2052764892578125,40.243804931640625,11.117836952209473,29.824024200439453,96.06979370117188,13.760002136230469,19.55110740661621,80.43375396728516,43.51716995239258,17.17833709716797,30.751325607299805,6.3284993171691895,56.04679489135742,39.08109664916992,26.040142059326172,11.47701644897461,34.57932662963867,48.52000045776367,27.272485733032227,6.283657550811768,285.3075256347656,158.5843048095703,14.443843841552734,35.363101959228516,59.565216064453125,55.400001525878906,121.50592803955078,54.5255241394043,92.9344253540039,25.74239158630371,109.11898040771484,194.0758819580078,57.10769271850586,90.26122283935547,14.5600004196167,58.850929260253906,64.28334045410156,188.74928283691406,59.919822692871094,15.821154594421387,117.0256576538086,8.399999618530273,51.429969787597656,57.71060562133789,253.21624755859375,198.70359802246094,6.026212692260742,41.04048156738281,84.9826889038086,69.71080780029297
2022-07-26,42.067752838134766,84.55841827392578,114.80999755859375,14.56692886352539,20.973674774169922,20.030000686645508,98.83999633789062,62.17933654785156,22.245105743408203,149.9051513671875,18.909997940063477,131.5966033935547,8.05053424835205,43.29133224487305,192.4097137451172,8.419120788574219,23.3807373046875,8.636811256408691,30.115184783935547,38.4809455871582,176.40487670898438,48.18122482299805,489.6065673828125,43.683738708496094,52.856666564941406,5.181399345397949,39.78091812133789,10.902701377868652,29.64327621459961,96.35073852539062,13.785624504089355,20.201007843017578,79.88322448730469,42.67597961425781,17.081926345825195,30.751325607299805,6.259334564208984,56.6939811706543,39.32744216918945,26.80471420288086,11.454407691955566,34.55180358886719,49.38999938964844,27.473403930664062,6.19582986831665,282.8887939453125,158.72430419921875,14.982062339782715,35.70228958129883,55.012306213378906,57.16999816894531,121.753662109375,55.80769348144531,92.97023010253906,25.861894607543945,108.62667083740234,193.8618621826172,56.673728942871094,90.87338256835938,14.489999771118164,57.85251235961914,64.4132308959961,191.95277404785156,58.38619613647461,15.74959945678711,117.50806427001953,8.420000076293945,52.096160888671875,57.8761100769043,245.23834228515625,198.88995361328125,6.016251564025879,39.53773498535156,86.57438659667969,66.87742614746094
2022-07-27,42.10578536987305,84.44440460205078,120.97000122070312,15.299342155456543,21.416080474853516,20.030000686645508,104.41000366210938,62.89692687988281,22.245105743408203,151.1735382080078,19.261791229248047,131.3211669921875,8.155311584472656,42.7333984375,194.78163146972656,8.716265678405762,23.34056282043457,8.861871719360352,29.798484802246094,39.06643295288086,169.661376953125,48.70653533935547,499.53399658203125,43.291473388671875,53.643333435058594,5.149561405181885,40.51608657836914,11.28686809539795,30.28066062927246,99.1117172241211,13.939367294311523,20.566572189331055,81.00294494628906,44.09664535522461,16.8277587890625,30.751325607299805,6.41495418548584,57.298030853271484,39.11628723144531,27.658203125,11.755840301513672,34.184715270996094,50.15999984741211,27.805356979370117,6.371485233306885,276.9093322753906,160.68405151367188,15.099491119384766,37.04936599731445,56.6365852355957,56.529998779296875,122.87339782714844,57.0518798828125,93.1581802368164,25.976415634155273,111.07856750488281,201.52723693847656,57.624752044677734,92.2629165649414,14.680000305175781,59.82160568237305,64.72498321533203,193.89402770996094,60.397945404052734,16.210718154907227,115.8239974975586,8.609999656677246,52.14944839477539,58.51060485839844,247.01759338378906,200.86117553710938,6.026212692260742,41.18729782104492,85.86695861816406,70.30680084228516
2022-07-28,41.164398193359375,85.61079406738281,122.27999877929688,14.844975471496582,21.78626251220703,20.40999984741211,107.91999816894531,62.17933654785156,22.489112854003906,151.91098022460938,19.654542922973633,132.64915466308594,8.164043426513672,41.37391662597656,198.84921264648438,8.914361000061035,23.396804809570312,9.101003646850586,30.191957473754883,35.4993896484375,172.7171630859375,48.69404983520508,513.6842651367188,43.79071044921875,54.65999984741211,5.197317600250244,41.40555191040039,11.563471794128418,30.1664981842041,101.72494506835938,12.512972831726074,20.58688735961914,80.90963745117188,45.059329986572266,16.89787483215332,30.751325607299805,6.397662162780762,58.342166900634766,40.70874786376953,27.515954971313477,12.366239547729492,34.368263244628906,50.63999938964844,28.0150089263916,6.4912495613098145,277.4564208984375,166.61585998535156,15.569210052490234,38.01848220825195,56.25102615356445,56.290000915527344,122.99230194091797,57.735694885253906,94.07990264892578,26.24528694152832,112.6134033203125,207.92800903320312,58.30801010131836,92.37952423095703,14.239999771118164,63.944698333740234,65.45243072509766,197.28880310058594,61.29106903076172,16.29817008972168,116.88529205322266,8.65999984741211,53.713523864746094,59.03474807739258,255.7798309326172,206.45127868652344,6.006291389465332,42.96641540527344,88.71521759033203,70.85392761230469
2022-07-29,42.21989440917969,86.43514251708984,134.9499969482422,14.858538627624512,21.939748764038086,20.75,110.19000244140625,61.722686767578125,22.489112854003906,151.72413635253906,19.659360885620117,133.54429626464844,8.321211814880371,40.743350982666016,198.9965362548828,9.197357177734375,24.01546859741211,9.326066970825195,30.230350494384766,33.79692840576172,172.68252563476562,49.29072570800781,518.5894775390625,43.99576187133789,54.96333312988281,5.189357757568359,41.17864990234375,11.78628921508789,30.756324768066406,103.04972839355469,12.232221603393555,20.138662338256836,81.23621368408203,45.45188903808594,16.950464248657227,31.638973236083984,6.5186991691589355,58.903076171875,40.90229797363281,26.70692253112793,12.660136222839355,34.39579772949219,46.4900016784668,28.75753402709961,6.547139644622803,278.9182434082031,168.38314819335938,15.539852142333984,38.52242660522461,56.193599700927734,55.040000915527344,122.95267486572266,58.30555725097656,94.1156997680664,26.6336669921875,113.74283599853516,210.77821350097656,59.03743362426758,92.75849151611328,14.34000015258789,63.916954040527344,64.86356353759766,198.68496704101562,60.722713470458984,16.989850997924805,115.5959243774414,8.619999885559082,54.518829345703125,58.88762283325195,259.02264404296875,209.1384735107422,5.946527004241943,43.31187438964844,88.5290756225586,71.62577819824219
2022-08-01,41.35457992553711,86.90872955322266,135.38999938964844,15.550263404846191,21.71402931213379,20.75,111.0,61.18215560913086,22.367107391357422,150.02316284179688,19.709962844848633,125.77323150634766,8.522039413452148,40.296939849853516,201.8540496826172,9.04171085357666,24.2243709564209,9.19243335723877,30.815759658813477,33.787925720214844,169.45358276367188,50.05458450317383,523.8682250976562,44.20081329345703,55.16666793823242,5.229153633117676,41.09695816040039,11.793973922729492,31.0131778717041,102.67192077636719,12.292689323425293,19.92188835144043,80.53639221191406,45.74163055419922,16.88034439086914,31.638973236083984,6.544636249542236,59.084285736083984,40.56798553466797,26.80471420288086,12.532027244567871,34.35907745361328,47.529998779296875,27.980066299438477,6.499234199523926,274.0036926269531,167.9719696044922,15.461565971374512,37.98941421508789,57.8178825378418,56.869998931884766,121.15911865234375,58.28656005859375,94.66615295410156,26.87266731262207,113.8296890258789,209.7373504638672,58.79737854003906,94.2063217163086,14.300000190734863,64.76744079589844,65.64295196533203,198.44589233398438,61.64291763305664,17.649730682373047,118.73605346679688,8.380000114440918,54.491981506347656,59.66924285888672,257.7026062011719,210.83509826660156,6.026212692260742,43.864601135253906,82.39506530761719,71.8407211303711
2022-08-02,41.297523498535156,86.34744262695312,134.16000366210938,15.360380172729492,20.170122146606445,20.75,113.01000213623047,60.818695068359375,22.367107391357422,150.20013427734375,19.50996971130371,122.49757385253906,8.452184677124023,41.46877670288086,200.1061248779297,9.013412475585938,24.248472213745117,9.248698234558105,30.201557159423828,33.94105529785156,170.98580932617188,49.270545959472656,520.6588134765625,43.86203384399414,56.03666687011719,4.974461555480957,40.77021789550781,11.832389831542969,30.585084915161133,102.3885498046875,12.48273754119873,19.397443771362305,79.939208984375,45.264957427978516,16.93293571472168,31.638973236083984,6.466826438903809,58.678714752197266,40.321632385253906,26.69803237915039,12.501884460449219,34.3315544128418,46.619998931884766,27.980066299438477,6.451327800750732,284.2464294433594,165.46099853515625,15.265851020812988,37.11720657348633,60.23789978027344,55.88999938964844,121.51583862304688,58.2105827331543,93.35726928710938,26.91249656677246,113.18295288085938,213.17120361328125,58.187984466552734,93.41923522949219,14.09000015258789,65.42381286621094,65.24458312988281,196.6002655029297,60.37990951538086,17.753082275390625,116.65725708007812,8.199999809265137,54.393558502197266,59.549686431884766,260.66607666015625,209.5307159423828,5.986370086669922,42.94913864135742,84.40558624267578,74.94766235351562
2022-08-03,41.36408615112305,87.33843231201172,139.52000427246094,15.72658920288086,19.5832576751709,20.600000381469727,116.66999816894531,60.874610900878906,22.391511917114258,156.53221130371094,19.456958770751953,123.86489868164062,8.452184677124023,41.34122848510742,202.99310302734375,9.013412475585938,24.288644790649414,9.340134620666504,30.902135848999023,34.66167068481445,171.1762237548828,48.76034927368164,524.0598754882812,44.29887390136719,56.026668548583984,4.950583457946777,41.487239837646484,12.001422882080078,30.918046951293945,103.1902084350586,12.465462684631348,18.761117935180664,79.98587036132812,47.18097686767578,17.055635452270508,33.370330810546875,6.5186991691589355,58.99799346923828,38.98432159423828,26.0845890045166,12.690279006958008,34.10212326049805,46.13999938964844,27.735471725463867,6.515202522277832,288.5262145996094,167.54327392578125,15.187565803527832,37.45640182495117,61.222312927246094,55.34000015258789,126.17315673828125,59.55923080444336,93.7427749633789,26.728267669677734,114.61160278320312,217.02334594726562,58.67734146118164,94.93508911132812,14.25,68.20643615722656,65.43511199951172,198.990966796875,62.30146408081055,18.3493595123291,118.19222259521484,8.260000228881836,54.82304763793945,59.88991928100586,255.48709106445312,210.0701141357422,5.916645050048828,44.56415557861328,85.95072174072266,61.787132263183594
2022-08-04,41.41162872314453,87.6541519165039,142.57000732421875,15.416058540344238,19.772859573364258,20.600000381469727,116.5999984741211,61.778602600097656,22.391511917114258,158.63633728027344,19.440093994140625,124.68135070800781,8.556963920593262,40.815093994140625,203.11093139648438,8.886063575744629,24.20026969909668,9.234634399414062,29.750497817993164,35.0670280456543,173.15866088867188,48.17135238647461,520.4863891601562,43.63024139404297,54.53666687011719,4.958542823791504,41.18772888183594,12.001422882080078,31.231992721557617,103.46147155761719,12.40499210357666,18.29261589050293,81.68411254882812,44.741554260253906,16.9154052734375,31.814741134643555,6.631091117858887,58.885807037353516,39.64418029785156,27.16033363342285,12.773173332214355,34.24895095825195,44.08000183105469,28.23847198486328,6.459312438964844,290.0650329589844,168.36566162109375,15.451781272888184,37.776206970214844,62.28055953979492,55.060001373291016,128.99722290039062,58.448020935058594,94.21788787841797,26.464374542236328,113.81037902832031,219.1439666748047,58.22492218017578,95.59584045410156,14.3100004196167,68.23416900634766,64.58643341064453,199.23001098632812,61.06553268432617,18.683271408081055,116.44674682617188,8.09000015258789,54.715675354003906,59.08072280883789,258.4027099609375,201.4496307373047,5.976408958435059,43.45868682861328,87.10494232177734,65.00154113769531
2022-08-05,41.65886688232422,87.22443389892578,140.8000030517578,15.31255054473877,19.71868896484375,20.75,116.29000091552734,61.53628921508789,22.391511917114258,158.38070678710938,20.02320098876953,125.42894744873047,8.644279479980469,41.34122848510742,203.64122009277344,8.94266414642334,24.127952575683594,9.199466705322266,29.60654640197754,34.47250747680664,174.9938507080078,48.01666259765625,517.9859008789062,44.05816650390625,52.48666763305664,4.942625522613525,40.851905822753906,11.978372573852539,31.498363494873047,102.59442138671875,12.500016212463379,18.586305618286133,81.35752868652344,44.19010925292969,16.959224700927734,32.07167434692383,6.605154514312744,58.532012939453125,39.3890266418457,27.16033363342285,12.931424140930176,34.239776611328125,42.7400016784668,28.23847198486328,6.387452602386475,284.7753601074219,168.2169189453125,15.549637794494629,38.91006851196289,63.4454460144043,55.72999954223633,130.24578857421875,56.140113830566406,92.85528564453125,26.753162384033203,114.2061767578125,217.6750946044922,58.4188117980957,95.2071762084961,14.4399995803833,68.61319732666016,64.93283081054688,201.8406524658203,59.766456604003906,18.3493595123291,116.99057006835938,8.220000267028809,54.83199691772461,58.639339447021484,253.41554260253906,198.51722717285156,5.946527004241943,43.77823257446289,86.17412567138672,66.22282409667969
2022-08-08,41.98217010498047,87.76815795898438,139.41000366210938,14.960618019104004,19.944408416748047,20.75,116.2300033569336,60.688228607177734,22.773786544799805,158.76417541503906,20.21837615966797,125.68470001220703,8.635549545288086,41.45283126831055,204.09292602539062,8.999259948730469,24.2243709564209,9.283867835998535,30.316720962524414,34.76075744628906,174.3965606689453,47.86196517944336,519.1643676757812,44.1651496887207,52.97999954223633,4.974461555480957,40.860984802246094,12.001422882080078,31.222469329833984,103.07878875732422,12.612318992614746,18.481416702270508,81.2175521850586,44.498538970947266,17.090696334838867,32.07167434692383,6.527345180511475,59.230979919433594,39.57379150390625,27.16033363342285,13.044461250305176,34.239776611328125,42.7599983215332,27.84136199951172,6.451327800750732,277.2447509765625,169.70425415039062,15.490923881530762,40.547882080078125,64.13453674316406,55.599998474121094,130.83045959472656,53.84170150756836,93.40211486816406,26.5141658782959,114.68882751464844,216.9066162109375,58.843544006347656,95.39179229736328,14.789999961853027,70.73945617675781,64.0148696899414,201.70677185058594,60.397945404052734,18.20625114440918,117.78871154785156,8.210000038146973,54.62619400024414,58.79566192626953,257.9039611816406,197.69345092773438,6.046133995056152,44.48642349243164,85.75526428222656,66.54524993896484
